Almacenamiento,Agno,Etapa,Bloque,Perfil
ALMACENAMIENTO_IV,2020,9,1,-0.1
ALMACENAMIENTO_IV,2020,9,2,-0.1
ALMACENAMIENTO_IV,2020,9,3,-0.8
ALMACENAMIENTO_IV,2020,9,4,0.4
ALMACENAMIENTO_IV,2020,9,5,0.6
ALMACENAMIENTO_IV,2020,10,1,-0.1
ALMACENAMIENTO_IV,2020,10,2,-0.1
ALMACENAMIENTO_IV,2020,10,3,-0.8
ALMACENAMIENTO_IV,2020,10,4,0.4
ALMACENAMIENTO_IV,2020,10,5,0.6
ALMACENAMIENTO_IV,2020,11,1,-0.1
ALMACENAMIENTO_IV,2020,11,2,-0.1
ALMACENAMIENTO_IV,2020,11,3,-0.8
ALMACENAMIENTO_IV,2020,11,4,0.4
ALMACENAMIENTO_IV,2020,11,5,0.6
ALMACENAMIENTO_IV,2020,12,1,-0.1
ALMACENAMIENTO_IV,2020,12,2,-0.1
ALMACENAMIENTO_IV,2020,12,3,-0.8
ALMACENAMIENTO_IV,2020,12,4,0.4
ALMACENAMIENTO_IV,2020,12,5,0.6
ALMACENAMIENTO_IV,2021,1,1,-0.1
ALMACENAMIENTO_IV,2021,1,2,-0.1
ALMACENAMIENTO_IV,2021,1,3,-0.8
ALMACENAMIENTO_IV,2021,1,4,0.4
ALMACENAMIENTO_IV,2021,1,5,0.6
ALMACENAMIENTO_IV,2021,2,1,-0.1
ALMACENAMIENTO_IV,2021,2,2,-0.1
ALMACENAMIENTO_IV,2021,2,3,-0.8
ALMACENAMIENTO_IV,2021,2,4,0.4
ALMACENAMIENTO_IV,2021,2,5,0.6
ALMACENAMIENTO_IV,2021,3,1,-0.1
ALMACENAMIENTO_IV,2021,3,2,-0.1
ALMACENAMIENTO_IV,2021,3,3,-0.8
ALMACENAMIENTO_IV,2021,3,4,0.4
ALMACENAMIENTO_IV,2021,3,5,0.6
ALMACENAMIENTO_IV,2021,4,1,-0.1
ALMACENAMIENTO_IV,2021,4,2,-0.1
ALMACENAMIENTO_IV,2021,4,3,-0.8
ALMACENAMIENTO_IV,2021,4,4,0.4
ALMACENAMIENTO_IV,2021,4,5,0.6
ALMACENAMIENTO_IV,2021,5,1,-0.1
ALMACENAMIENTO_IV,2021,5,2,-0.1
ALMACENAMIENTO_IV,2021,5,3,-0.8
ALMACENAMIENTO_IV,2021,5,4,0.4
ALMACENAMIENTO_IV,2021,5,5,0.6
ALMACENAMIENTO_IV,2021,6,1,-0.1
ALMACENAMIENTO_IV,2021,6,2,-0.1
ALMACENAMIENTO_IV,2021,6,3,-0.8
ALMACENAMIENTO_IV,2021,6,4,0.4
ALMACENAMIENTO_IV,2021,6,5,0.6
ALMACENAMIENTO_IV,2021,7,1,-0.1
ALMACENAMIENTO_IV,2021,7,2,-0.1
ALMACENAMIENTO_IV,2021,7,3,-0.8
ALMACENAMIENTO_IV,2021,7,4,0.4
ALMACENAMIENTO_IV,2021,7,5,0.6
ALMACENAMIENTO_IV,2021,8,1,-0.1
ALMACENAMIENTO_IV,2021,8,2,-0.1
ALMACENAMIENTO_IV,2021,8,3,-0.8
ALMACENAMIENTO_IV,2021,8,4,0.4
ALMACENAMIENTO_IV,2021,8,5,0.6
ALMACENAMIENTO_IV,2021,9,1,-0.1
ALMACENAMIENTO_IV,2021,9,2,-0.1
ALMACENAMIENTO_IV,2021,9,3,-0.8
ALMACENAMIENTO_IV,2021,9,4,0.4
ALMACENAMIENTO_IV,2021,9,5,0.6
ALMACENAMIENTO_IV,2021,10,1,-0.1
ALMACENAMIENTO_IV,2021,10,2,-0.1
ALMACENAMIENTO_IV,2021,10,3,-0.8
ALMACENAMIENTO_IV,2021,10,4,0.4
ALMACENAMIENTO_IV,2021,10,5,0.6
ALMACENAMIENTO_IV,2021,11,1,-0.1
ALMACENAMIENTO_IV,2021,11,2,-0.1
ALMACENAMIENTO_IV,2021,11,3,-0.8
ALMACENAMIENTO_IV,2021,11,4,0.4
ALMACENAMIENTO_IV,2021,11,5,0.6
ALMACENAMIENTO_IV,2021,12,1,-0.1
ALMACENAMIENTO_IV,2021,12,2,-0.1
ALMACENAMIENTO_IV,2021,12,3,-0.8
ALMACENAMIENTO_IV,2021,12,4,0.4
ALMACENAMIENTO_IV,2021,12,5,0.6
ALMACENAMIENTO_IV,2022,1,1,-0.1
ALMACENAMIENTO_IV,2022,1,2,-0.1
ALMACENAMIENTO_IV,2022,1,3,-0.8
ALMACENAMIENTO_IV,2022,1,4,0.4
ALMACENAMIENTO_IV,2022,1,5,0.6
ALMACENAMIENTO_IV,2022,2,1,-0.1
ALMACENAMIENTO_IV,2022,2,2,-0.1
ALMACENAMIENTO_IV,2022,2,3,-0.8
ALMACENAMIENTO_IV,2022,2,4,0.4
ALMACENAMIENTO_IV,2022,2,5,0.6
ALMACENAMIENTO_IV,2022,3,1,-0.1
ALMACENAMIENTO_IV,2022,3,2,-0.1
ALMACENAMIENTO_IV,2022,3,3,-0.8
ALMACENAMIENTO_IV,2022,3,4,0.4
ALMACENAMIENTO_IV,2022,3,5,0.6
ALMACENAMIENTO_IV,2022,4,1,-0.1
ALMACENAMIENTO_IV,2022,4,2,-0.1
ALMACENAMIENTO_IV,2022,4,3,-0.8
ALMACENAMIENTO_IV,2022,4,4,0.4
ALMACENAMIENTO_IV,2022,4,5,0.6
ALMACENAMIENTO_IV,2022,5,1,-0.1
ALMACENAMIENTO_IV,2022,5,2,-0.1
ALMACENAMIENTO_IV,2022,5,3,-0.8
ALMACENAMIENTO_IV,2022,5,4,0.4
ALMACENAMIENTO_IV,2022,5,5,0.6
ALMACENAMIENTO_IV,2022,6,1,-0.1
ALMACENAMIENTO_IV,2022,6,2,-0.1
ALMACENAMIENTO_IV,2022,6,3,-0.8
ALMACENAMIENTO_IV,2022,6,4,0.4
ALMACENAMIENTO_IV,2022,6,5,0.6
ALMACENAMIENTO_IV,2022,7,1,-0.1
ALMACENAMIENTO_IV,2022,7,2,-0.1
ALMACENAMIENTO_IV,2022,7,3,-0.8
ALMACENAMIENTO_IV,2022,7,4,0.4
ALMACENAMIENTO_IV,2022,7,5,0.6
ALMACENAMIENTO_IV,2022,8,1,-0.1
ALMACENAMIENTO_IV,2022,8,2,-0.1
ALMACENAMIENTO_IV,2022,8,3,-0.8
ALMACENAMIENTO_IV,2022,8,4,0.4
ALMACENAMIENTO_IV,2022,8,5,0.6
ALMACENAMIENTO_IV,2022,9,1,-0.1
ALMACENAMIENTO_IV,2022,9,2,-0.1
ALMACENAMIENTO_IV,2022,9,3,-0.8
ALMACENAMIENTO_IV,2022,9,4,0.4
ALMACENAMIENTO_IV,2022,9,5,0.6
ALMACENAMIENTO_IV,2022,10,1,-0.1
ALMACENAMIENTO_IV,2022,10,2,-0.1
ALMACENAMIENTO_IV,2022,10,3,-0.8
ALMACENAMIENTO_IV,2022,10,4,0.4
ALMACENAMIENTO_IV,2022,10,5,0.6
ALMACENAMIENTO_IV,2022,11,1,-0.1
ALMACENAMIENTO_IV,2022,11,2,-0.1
ALMACENAMIENTO_IV,2022,11,3,-0.8
ALMACENAMIENTO_IV,2022,11,4,0.4
ALMACENAMIENTO_IV,2022,11,5,0.6
ALMACENAMIENTO_IV,2022,12,1,-0.1
ALMACENAMIENTO_IV,2022,12,2,-0.1
ALMACENAMIENTO_IV,2022,12,3,-0.8
ALMACENAMIENTO_IV,2022,12,4,0.4
ALMACENAMIENTO_IV,2022,12,5,0.6
ALMACENAMIENTO_IV,2023,1,1,-0.1
ALMACENAMIENTO_IV,2023,1,2,-0.1
ALMACENAMIENTO_IV,2023,1,3,-0.8
ALMACENAMIENTO_IV,2023,1,4,0.4
ALMACENAMIENTO_IV,2023,1,5,0.6
ALMACENAMIENTO_IV,2023,2,1,-0.1
ALMACENAMIENTO_IV,2023,2,2,-0.1
ALMACENAMIENTO_IV,2023,2,3,-0.8
ALMACENAMIENTO_IV,2023,2,4,0.4
ALMACENAMIENTO_IV,2023,2,5,0.6
ALMACENAMIENTO_IV,2023,3,1,-0.1
ALMACENAMIENTO_IV,2023,3,2,-0.1
ALMACENAMIENTO_IV,2023,3,3,-0.8
ALMACENAMIENTO_IV,2023,3,4,0.4
ALMACENAMIENTO_IV,2023,3,5,0.6
ALMACENAMIENTO_IV,2023,4,1,-0.1
ALMACENAMIENTO_IV,2023,4,2,-0.1
ALMACENAMIENTO_IV,2023,4,3,-0.8
ALMACENAMIENTO_IV,2023,4,4,0.4
ALMACENAMIENTO_IV,2023,4,5,0.6
ALMACENAMIENTO_IV,2023,5,1,-0.1
ALMACENAMIENTO_IV,2023,5,2,-0.1
ALMACENAMIENTO_IV,2023,5,3,-0.8
ALMACENAMIENTO_IV,2023,5,4,0.4
ALMACENAMIENTO_IV,2023,5,5,0.6
ALMACENAMIENTO_IV,2023,6,1,-0.1
ALMACENAMIENTO_IV,2023,6,2,-0.1
ALMACENAMIENTO_IV,2023,6,3,-0.8
ALMACENAMIENTO_IV,2023,6,4,0.4
ALMACENAMIENTO_IV,2023,6,5,0.6
ALMACENAMIENTO_IV,2023,7,1,-0.1
ALMACENAMIENTO_IV,2023,7,2,-0.1
ALMACENAMIENTO_IV,2023,7,3,-0.8
ALMACENAMIENTO_IV,2023,7,4,0.4
ALMACENAMIENTO_IV,2023,7,5,0.6
ALMACENAMIENTO_IV,2023,8,1,-0.1
ALMACENAMIENTO_IV,2023,8,2,-0.1
ALMACENAMIENTO_IV,2023,8,3,-0.8
ALMACENAMIENTO_IV,2023,8,4,0.4
ALMACENAMIENTO_IV,2023,8,5,0.6
ALMACENAMIENTO_IV,2023,9,1,-0.1
ALMACENAMIENTO_IV,2023,9,2,-0.1
ALMACENAMIENTO_IV,2023,9,3,-0.8
ALMACENAMIENTO_IV,2023,9,4,0.4
ALMACENAMIENTO_IV,2023,9,5,0.6
ALMACENAMIENTO_IV,2023,10,1,-0.1
ALMACENAMIENTO_IV,2023,10,2,-0.1
ALMACENAMIENTO_IV,2023,10,3,-0.8
ALMACENAMIENTO_IV,2023,10,4,0.4
ALMACENAMIENTO_IV,2023,10,5,0.6
ALMACENAMIENTO_IV,2023,11,1,-0.1
ALMACENAMIENTO_IV,2023,11,2,-0.1
ALMACENAMIENTO_IV,2023,11,3,-0.8
ALMACENAMIENTO_IV,2023,11,4,0.4
ALMACENAMIENTO_IV,2023,11,5,0.6
ALMACENAMIENTO_IV,2023,12,1,-0.1
ALMACENAMIENTO_IV,2023,12,2,-0.1
ALMACENAMIENTO_IV,2023,12,3,-0.8
ALMACENAMIENTO_IV,2023,12,4,0.4
ALMACENAMIENTO_IV,2023,12,5,0.6
ALMACENAMIENTO_IV,2024,1,1,-0.1
ALMACENAMIENTO_IV,2024,1,2,-0.1
ALMACENAMIENTO_IV,2024,1,3,-0.8
ALMACENAMIENTO_IV,2024,1,4,0.4
ALMACENAMIENTO_IV,2024,1,5,0.6
ALMACENAMIENTO_IV,2024,2,1,-0.1
ALMACENAMIENTO_IV,2024,2,2,-0.1
ALMACENAMIENTO_IV,2024,2,3,-0.8
ALMACENAMIENTO_IV,2024,2,4,0.4
ALMACENAMIENTO_IV,2024,2,5,0.6
ALMACENAMIENTO_IV,2024,3,1,-0.1
ALMACENAMIENTO_IV,2024,3,2,-0.1
ALMACENAMIENTO_IV,2024,3,3,-0.8
ALMACENAMIENTO_IV,2024,3,4,0.4
ALMACENAMIENTO_IV,2024,3,5,0.6
ALMACENAMIENTO_IV,2024,4,1,-0.1
ALMACENAMIENTO_IV,2024,4,2,-0.1
ALMACENAMIENTO_IV,2024,4,3,-0.8
ALMACENAMIENTO_IV,2024,4,4,0.4
ALMACENAMIENTO_IV,2024,4,5,0.6
ALMACENAMIENTO_IV,2024,5,1,-0.1
ALMACENAMIENTO_IV,2024,5,2,-0.1
ALMACENAMIENTO_IV,2024,5,3,-0.8
ALMACENAMIENTO_IV,2024,5,4,0.4
ALMACENAMIENTO_IV,2024,5,5,0.6
ALMACENAMIENTO_IV,2024,6,1,-0.1
ALMACENAMIENTO_IV,2024,6,2,-0.1
ALMACENAMIENTO_IV,2024,6,3,-0.8
ALMACENAMIENTO_IV,2024,6,4,0.4
ALMACENAMIENTO_IV,2024,6,5,0.6
ALMACENAMIENTO_IV,2024,7,1,-0.1
ALMACENAMIENTO_IV,2024,7,2,-0.1
ALMACENAMIENTO_IV,2024,7,3,-0.8
ALMACENAMIENTO_IV,2024,7,4,0.4
ALMACENAMIENTO_IV,2024,7,5,0.6
ALMACENAMIENTO_IV,2024,8,1,-0.1
ALMACENAMIENTO_IV,2024,8,2,-0.1
ALMACENAMIENTO_IV,2024,8,3,-0.8
ALMACENAMIENTO_IV,2024,8,4,0.4
ALMACENAMIENTO_IV,2024,8,5,0.6
ALMACENAMIENTO_IV,2024,9,1,-0.1
ALMACENAMIENTO_IV,2024,9,2,-0.1
ALMACENAMIENTO_IV,2024,9,3,-0.8
ALMACENAMIENTO_IV,2024,9,4,0.4
ALMACENAMIENTO_IV,2024,9,5,0.6
ALMACENAMIENTO_IV,2024,10,1,-0.1
ALMACENAMIENTO_IV,2024,10,2,-0.1
ALMACENAMIENTO_IV,2024,10,3,-0.8
ALMACENAMIENTO_IV,2024,10,4,0.4
ALMACENAMIENTO_IV,2024,10,5,0.6
ALMACENAMIENTO_IV,2024,11,1,-0.1
ALMACENAMIENTO_IV,2024,11,2,-0.1
ALMACENAMIENTO_IV,2024,11,3,-0.8
ALMACENAMIENTO_IV,2024,11,4,0.4
ALMACENAMIENTO_IV,2024,11,5,0.6
ALMACENAMIENTO_IV,2024,12,1,-0.1
ALMACENAMIENTO_IV,2024,12,2,-0.1
ALMACENAMIENTO_IV,2024,12,3,-0.8
ALMACENAMIENTO_IV,2024,12,4,0.4
ALMACENAMIENTO_IV,2024,12,5,0.6
ALMACENAMIENTO_IV,2025,1,1,-0.1
ALMACENAMIENTO_IV,2025,1,2,-0.1
ALMACENAMIENTO_IV,2025,1,3,-0.8
ALMACENAMIENTO_IV,2025,1,4,0.4
ALMACENAMIENTO_IV,2025,1,5,0.6
ALMACENAMIENTO_IV,2025,2,1,-0.1
ALMACENAMIENTO_IV,2025,2,2,-0.1
ALMACENAMIENTO_IV,2025,2,3,-0.8
ALMACENAMIENTO_IV,2025,2,4,0.4
ALMACENAMIENTO_IV,2025,2,5,0.6
ALMACENAMIENTO_IV,2025,3,1,-0.1
ALMACENAMIENTO_IV,2025,3,2,-0.1
ALMACENAMIENTO_IV,2025,3,3,-0.8
ALMACENAMIENTO_IV,2025,3,4,0.4
ALMACENAMIENTO_IV,2025,3,5,0.6
ALMACENAMIENTO_IV,2025,4,1,-0.1
ALMACENAMIENTO_IV,2025,4,2,-0.1
ALMACENAMIENTO_IV,2025,4,3,-0.8
ALMACENAMIENTO_IV,2025,4,4,0.4
ALMACENAMIENTO_IV,2025,4,5,0.6
ALMACENAMIENTO_IV,2025,5,1,-0.1
ALMACENAMIENTO_IV,2025,5,2,-0.1
ALMACENAMIENTO_IV,2025,5,3,-0.8
ALMACENAMIENTO_IV,2025,5,4,0.4
ALMACENAMIENTO_IV,2025,5,5,0.6
ALMACENAMIENTO_IV,2025,6,1,-0.1
ALMACENAMIENTO_IV,2025,6,2,-0.1
ALMACENAMIENTO_IV,2025,6,3,-0.8
ALMACENAMIENTO_IV,2025,6,4,0.4
ALMACENAMIENTO_IV,2025,6,5,0.6
ALMACENAMIENTO_IV,2025,7,1,-0.1
ALMACENAMIENTO_IV,2025,7,2,-0.1
ALMACENAMIENTO_IV,2025,7,3,-0.8
ALMACENAMIENTO_IV,2025,7,4,0.4
ALMACENAMIENTO_IV,2025,7,5,0.6
ALMACENAMIENTO_IV,2025,8,1,-0.1
ALMACENAMIENTO_IV,2025,8,2,-0.1
ALMACENAMIENTO_IV,2025,8,3,-0.8
ALMACENAMIENTO_IV,2025,8,4,0.4
ALMACENAMIENTO_IV,2025,8,5,0.6
ALMACENAMIENTO_IV,2025,9,1,-0.1
ALMACENAMIENTO_IV,2025,9,2,-0.1
ALMACENAMIENTO_IV,2025,9,3,-0.8
ALMACENAMIENTO_IV,2025,9,4,0.4
ALMACENAMIENTO_IV,2025,9,5,0.6
ALMACENAMIENTO_IV,2025,10,1,-0.1
ALMACENAMIENTO_IV,2025,10,2,-0.1
ALMACENAMIENTO_IV,2025,10,3,-0.8
ALMACENAMIENTO_IV,2025,10,4,0.4
ALMACENAMIENTO_IV,2025,10,5,0.6
ALMACENAMIENTO_IV,2025,11,1,-0.1
ALMACENAMIENTO_IV,2025,11,2,-0.1
ALMACENAMIENTO_IV,2025,11,3,-0.8
ALMACENAMIENTO_IV,2025,11,4,0.4
ALMACENAMIENTO_IV,2025,11,5,0.6
ALMACENAMIENTO_IV,2025,12,1,-0.1
ALMACENAMIENTO_IV,2025,12,2,-0.1
ALMACENAMIENTO_IV,2025,12,3,-0.8
ALMACENAMIENTO_IV,2025,12,4,0.4
ALMACENAMIENTO_IV,2025,12,5,0.6
ALMACENAMIENTO_IV,2026,1,1,-0.1
ALMACENAMIENTO_IV,2026,1,2,-0.1
ALMACENAMIENTO_IV,2026,1,3,-0.8
ALMACENAMIENTO_IV,2026,1,4,0.4
ALMACENAMIENTO_IV,2026,1,5,0.6
ALMACENAMIENTO_IV,2026,2,1,-0.1
ALMACENAMIENTO_IV,2026,2,2,-0.1
ALMACENAMIENTO_IV,2026,2,3,-0.8
ALMACENAMIENTO_IV,2026,2,4,0.4
ALMACENAMIENTO_IV,2026,2,5,0.6
ALMACENAMIENTO_IV,2026,3,1,-0.1
ALMACENAMIENTO_IV,2026,3,2,-0.1
ALMACENAMIENTO_IV,2026,3,3,-0.8
ALMACENAMIENTO_IV,2026,3,4,0.4
ALMACENAMIENTO_IV,2026,3,5,0.6
ALMACENAMIENTO_IV,2026,4,1,-0.1
ALMACENAMIENTO_IV,2026,4,2,-0.1
ALMACENAMIENTO_IV,2026,4,3,-0.8
ALMACENAMIENTO_IV,2026,4,4,0.4
ALMACENAMIENTO_IV,2026,4,5,0.6
ALMACENAMIENTO_IV,2026,5,1,-0.1
ALMACENAMIENTO_IV,2026,5,2,-0.1
ALMACENAMIENTO_IV,2026,5,3,-0.8
ALMACENAMIENTO_IV,2026,5,4,0.4
ALMACENAMIENTO_IV,2026,5,5,0.6
ALMACENAMIENTO_IV,2026,6,1,-0.1
ALMACENAMIENTO_IV,2026,6,2,-0.1
ALMACENAMIENTO_IV,2026,6,3,-0.8
ALMACENAMIENTO_IV,2026,6,4,0.4
ALMACENAMIENTO_IV,2026,6,5,0.6
ALMACENAMIENTO_IV,2026,7,1,-0.1
ALMACENAMIENTO_IV,2026,7,2,-0.1
ALMACENAMIENTO_IV,2026,7,3,-0.8
ALMACENAMIENTO_IV,2026,7,4,0.4
ALMACENAMIENTO_IV,2026,7,5,0.6
ALMACENAMIENTO_IV,2026,8,1,-0.1
ALMACENAMIENTO_IV,2026,8,2,-0.1
ALMACENAMIENTO_IV,2026,8,3,-0.8
ALMACENAMIENTO_IV,2026,8,4,0.4
ALMACENAMIENTO_IV,2026,8,5,0.6
ALMACENAMIENTO_IV,2026,9,1,-0.1
ALMACENAMIENTO_IV,2026,9,2,-0.1
ALMACENAMIENTO_IV,2026,9,3,-0.8
ALMACENAMIENTO_IV,2026,9,4,0.4
ALMACENAMIENTO_IV,2026,9,5,0.6
ALMACENAMIENTO_IV,2026,10,1,-0.1
ALMACENAMIENTO_IV,2026,10,2,-0.1
ALMACENAMIENTO_IV,2026,10,3,-0.8
ALMACENAMIENTO_IV,2026,10,4,0.4
ALMACENAMIENTO_IV,2026,10,5,0.6
ALMACENAMIENTO_IV,2026,11,1,-0.1
ALMACENAMIENTO_IV,2026,11,2,-0.1
ALMACENAMIENTO_IV,2026,11,3,-0.8
ALMACENAMIENTO_IV,2026,11,4,0.4
ALMACENAMIENTO_IV,2026,11,5,0.6
ALMACENAMIENTO_IV,2026,12,1,-0.1
ALMACENAMIENTO_IV,2026,12,2,-0.1
ALMACENAMIENTO_IV,2026,12,3,-0.8
ALMACENAMIENTO_IV,2026,12,4,0.4
ALMACENAMIENTO_IV,2026,12,5,0.6
ALMACENAMIENTO_IV,2027,1,1,-0.1
ALMACENAMIENTO_IV,2027,1,2,-0.1
ALMACENAMIENTO_IV,2027,1,3,-0.8
ALMACENAMIENTO_IV,2027,1,4,0.4
ALMACENAMIENTO_IV,2027,1,5,0.6
ALMACENAMIENTO_IV,2027,2,1,-0.1
ALMACENAMIENTO_IV,2027,2,2,-0.1
ALMACENAMIENTO_IV,2027,2,3,-0.8
ALMACENAMIENTO_IV,2027,2,4,0.4
ALMACENAMIENTO_IV,2027,2,5,0.6
ALMACENAMIENTO_IV,2027,3,1,-0.1
ALMACENAMIENTO_IV,2027,3,2,-0.1
ALMACENAMIENTO_IV,2027,3,3,-0.8
ALMACENAMIENTO_IV,2027,3,4,0.4
ALMACENAMIENTO_IV,2027,3,5,0.6
ALMACENAMIENTO_IV,2027,4,1,-0.1
ALMACENAMIENTO_IV,2027,4,2,-0.1
ALMACENAMIENTO_IV,2027,4,3,-0.8
ALMACENAMIENTO_IV,2027,4,4,0.4
ALMACENAMIENTO_IV,2027,4,5,0.6
ALMACENAMIENTO_IV,2027,5,1,-0.1
ALMACENAMIENTO_IV,2027,5,2,-0.1
ALMACENAMIENTO_IV,2027,5,3,-0.8
ALMACENAMIENTO_IV,2027,5,4,0.4
ALMACENAMIENTO_IV,2027,5,5,0.6
ALMACENAMIENTO_IV,2027,6,1,-0.1
ALMACENAMIENTO_IV,2027,6,2,-0.1
ALMACENAMIENTO_IV,2027,6,3,-0.8
ALMACENAMIENTO_IV,2027,6,4,0.4
ALMACENAMIENTO_IV,2027,6,5,0.6
ALMACENAMIENTO_IV,2027,7,1,-0.1
ALMACENAMIENTO_IV,2027,7,2,-0.1
ALMACENAMIENTO_IV,2027,7,3,-0.8
ALMACENAMIENTO_IV,2027,7,4,0.4
ALMACENAMIENTO_IV,2027,7,5,0.6
ALMACENAMIENTO_IV,2027,8,1,-0.1
ALMACENAMIENTO_IV,2027,8,2,-0.1
ALMACENAMIENTO_IV,2027,8,3,-0.8
ALMACENAMIENTO_IV,2027,8,4,0.4
ALMACENAMIENTO_IV,2027,8,5,0.6
ALMACENAMIENTO_IV,2027,9,1,-0.1
ALMACENAMIENTO_IV,2027,9,2,-0.1
ALMACENAMIENTO_IV,2027,9,3,-0.8
ALMACENAMIENTO_IV,2027,9,4,0.4
ALMACENAMIENTO_IV,2027,9,5,0.6
ALMACENAMIENTO_IV,2027,10,1,-0.1
ALMACENAMIENTO_IV,2027,10,2,-0.1
ALMACENAMIENTO_IV,2027,10,3,-0.8
ALMACENAMIENTO_IV,2027,10,4,0.4
ALMACENAMIENTO_IV,2027,10,5,0.6
ALMACENAMIENTO_IV,2027,11,1,-0.1
ALMACENAMIENTO_IV,2027,11,2,-0.1
ALMACENAMIENTO_IV,2027,11,3,-0.8
ALMACENAMIENTO_IV,2027,11,4,0.4
ALMACENAMIENTO_IV,2027,11,5,0.6
ALMACENAMIENTO_IV,2027,12,1,-0.1
ALMACENAMIENTO_IV,2027,12,2,-0.1
ALMACENAMIENTO_IV,2027,12,3,-0.8
ALMACENAMIENTO_IV,2027,12,4,0.4
ALMACENAMIENTO_IV,2027,12,5,0.6
ALMACENAMIENTO_IV,2028,1,1,-0.1
ALMACENAMIENTO_IV,2028,1,2,-0.1
ALMACENAMIENTO_IV,2028,1,3,-0.8
ALMACENAMIENTO_IV,2028,1,4,0.4
ALMACENAMIENTO_IV,2028,1,5,0.6
ALMACENAMIENTO_IV,2028,2,1,-0.1
ALMACENAMIENTO_IV,2028,2,2,-0.1
ALMACENAMIENTO_IV,2028,2,3,-0.8
ALMACENAMIENTO_IV,2028,2,4,0.4
ALMACENAMIENTO_IV,2028,2,5,0.6
ALMACENAMIENTO_IV,2028,3,1,-0.1
ALMACENAMIENTO_IV,2028,3,2,-0.1
ALMACENAMIENTO_IV,2028,3,3,-0.8
ALMACENAMIENTO_IV,2028,3,4,0.4
ALMACENAMIENTO_IV,2028,3,5,0.6
ALMACENAMIENTO_IV,2028,4,1,-0.1
ALMACENAMIENTO_IV,2028,4,2,-0.1
ALMACENAMIENTO_IV,2028,4,3,-0.8
ALMACENAMIENTO_IV,2028,4,4,0.4
ALMACENAMIENTO_IV,2028,4,5,0.6
ALMACENAMIENTO_IV,2028,5,1,-0.1
ALMACENAMIENTO_IV,2028,5,2,-0.1
ALMACENAMIENTO_IV,2028,5,3,-0.8
ALMACENAMIENTO_IV,2028,5,4,0.4
ALMACENAMIENTO_IV,2028,5,5,0.6
ALMACENAMIENTO_IV,2028,6,1,-0.1
ALMACENAMIENTO_IV,2028,6,2,-0.1
ALMACENAMIENTO_IV,2028,6,3,-0.8
ALMACENAMIENTO_IV,2028,6,4,0.4
ALMACENAMIENTO_IV,2028,6,5,0.6
ALMACENAMIENTO_IV,2028,7,1,-0.1
ALMACENAMIENTO_IV,2028,7,2,-0.1
ALMACENAMIENTO_IV,2028,7,3,-0.8
ALMACENAMIENTO_IV,2028,7,4,0.4
ALMACENAMIENTO_IV,2028,7,5,0.6
ALMACENAMIENTO_IV,2028,8,1,-0.1
ALMACENAMIENTO_IV,2028,8,2,-0.1
ALMACENAMIENTO_IV,2028,8,3,-0.8
ALMACENAMIENTO_IV,2028,8,4,0.4
ALMACENAMIENTO_IV,2028,8,5,0.6
ALMACENAMIENTO_IV,2028,9,1,-0.1
ALMACENAMIENTO_IV,2028,9,2,-0.1
ALMACENAMIENTO_IV,2028,9,3,-0.8
ALMACENAMIENTO_IV,2028,9,4,0.4
ALMACENAMIENTO_IV,2028,9,5,0.6
ALMACENAMIENTO_IV,2028,10,1,-0.1
ALMACENAMIENTO_IV,2028,10,2,-0.1
ALMACENAMIENTO_IV,2028,10,3,-0.8
ALMACENAMIENTO_IV,2028,10,4,0.4
ALMACENAMIENTO_IV,2028,10,5,0.6
ALMACENAMIENTO_IV,2028,11,1,-0.1
ALMACENAMIENTO_IV,2028,11,2,-0.1
ALMACENAMIENTO_IV,2028,11,3,-0.8
ALMACENAMIENTO_IV,2028,11,4,0.4
ALMACENAMIENTO_IV,2028,11,5,0.6
ALMACENAMIENTO_IV,2028,12,1,-0.1
ALMACENAMIENTO_IV,2028,12,2,-0.1
ALMACENAMIENTO_IV,2028,12,3,-0.8
ALMACENAMIENTO_IV,2028,12,4,0.4
ALMACENAMIENTO_IV,2028,12,5,0.6
ALMACENAMIENTO_IV,2029,1,1,-0.1
ALMACENAMIENTO_IV,2029,1,2,-0.1
ALMACENAMIENTO_IV,2029,1,3,-0.8
ALMACENAMIENTO_IV,2029,1,4,0.4
ALMACENAMIENTO_IV,2029,1,5,0.6
ALMACENAMIENTO_IV,2029,2,1,-0.1
ALMACENAMIENTO_IV,2029,2,2,-0.1
ALMACENAMIENTO_IV,2029,2,3,-0.8
ALMACENAMIENTO_IV,2029,2,4,0.4
ALMACENAMIENTO_IV,2029,2,5,0.6
ALMACENAMIENTO_IV,2029,3,1,-0.1
ALMACENAMIENTO_IV,2029,3,2,-0.1
ALMACENAMIENTO_IV,2029,3,3,-0.8
ALMACENAMIENTO_IV,2029,3,4,0.4
ALMACENAMIENTO_IV,2029,3,5,0.6
ALMACENAMIENTO_IV,2029,4,1,-0.1
ALMACENAMIENTO_IV,2029,4,2,-0.1
ALMACENAMIENTO_IV,2029,4,3,-0.8
ALMACENAMIENTO_IV,2029,4,4,0.4
ALMACENAMIENTO_IV,2029,4,5,0.6
ALMACENAMIENTO_IV,2029,5,1,-0.1
ALMACENAMIENTO_IV,2029,5,2,-0.1
ALMACENAMIENTO_IV,2029,5,3,-0.8
ALMACENAMIENTO_IV,2029,5,4,0.4
ALMACENAMIENTO_IV,2029,5,5,0.6
