Proceso,Agno,Etapa,Factor_Planta
MUNILQUE_2,2026,12,0.439882698
NALCAS,2026,1,0.270793801
NALCAS,2026,2,0.192577031
NALCAS,2026,3,0.209519292
NALCAS,2026,4,0.306372549
NALCAS,2026,5,0.826217584
NALCAS,2026,6,0.420751634
NALCAS,2026,7,0.553447185
NALCAS,2026,8,0.596932321
NALCAS,2026,9,0.590277778
NALCAS,2026,10,0.486242884
NALCAS,2026,11,0.475898693
NALCAS,2026,12,0.826217584
NUBLE,2026,1,0.134507432
NUBLE,2026,2,0.074185924
NUBLE,2026,3,0.059890892
NUBLE,2026,4,0.145629085
NUBLE,2026,5,0.555621442
NUBLE,2026,6,0.959763072
NUBLE,2026,7,0.953213947
NUBLE,2026,8,0.574596774
NUBLE,2026,9,0.797181373
NUBLE,2026,10,0.875830171
NUBLE,2026,11,0.82250817
NUBLE,2026,12,0.678466951
OJOS_DE_AGUA,2026,1,0.872162485
OJOS_DE_AGUA,2026,2,0.78042328
OJOS_DE_AGUA,2026,3,0.692951016
OJOS_DE_AGUA,2026,4,0
OJOS_DE_AGUA,2026,5,0.397252091
OJOS_DE_AGUA,2026,6,0.604938272
OJOS_DE_AGUA,2026,7,0
OJOS_DE_AGUA,2026,8,0
OJOS_DE_AGUA,2026,9,0
OJOS_DE_AGUA,2026,10,0
OJOS_DE_AGUA,2026,11,1
OJOS_DE_AGUA,2026,12,0.833333333
PALMUCHO,2026,1,0
PALMUCHO,2026,2,0
PALMUCHO,2026,3,0
PALMUCHO,2026,4,0
PALMUCHO,2026,5,0
PALMUCHO,2026,6,0
PALMUCHO,2026,7,0
PALMUCHO,2026,8,0.08484543
PALMUCHO,2026,9,0
PALMUCHO,2026,10,0
PALMUCHO,2026,11,0
PALMUCHO,2026,12,0
PANGUE,2026,1,0.177777778
PANGUE,2026,2,0.177777778
PANGUE,2026,3,0.236260454
PANGUE,2026,4,0.419074074
PANGUE,2026,5,0.763799283
PANGUE,2026,6,0.940617284
PANGUE,2026,7,0.930406213
PANGUE,2026,8,0.935573477
PANGUE,2026,9,0.937839506
PANGUE,2026,10,0.430286738
PANGUE,2026,11,0.333580247
PANGUE,2026,12,0.40546595
PANGUIPULLI,2026,1,0.921658986
PANGUIPULLI,2026,2,1.020408163
PANGUIPULLI,2026,3,0.921658986
PANGUIPULLI,2026,4,0.952380952
PANGUIPULLI,2026,5,0.537634409
PANGUIPULLI,2026,6,0.317460317
PANGUIPULLI,2026,7,0.652841782
PANGUIPULLI,2026,8,0.806451613
PANGUIPULLI,2026,9,0.952380952
PANGUIPULLI,2026,10,0.921658986
PANGUIPULLI,2026,11,0.952380952
PANGUIPULLI,2026,12,0.921658986
PEHUENCHE,2026,1,0.486974585
PEHUENCHE,2026,2,0.433495671
PEHUENCHE,2026,3,0.309726295
PEHUENCHE,2026,4,0.216439394
PEHUENCHE,2026,5,1
PEHUENCHE,2026,6,1
PEHUENCHE,2026,7,0.872116325
PEHUENCHE,2026,8,0.548020528
PEHUENCHE,2026,9,0.698333333
PEHUENCHE,2026,10,0.886510264
PEHUENCHE,2026,11,1
PEHUENCHE,2026,12,0.952883675
PEHUI,2026,1,0.488758553
PEHUI,2026,2,0.36525974
PEHUI,2026,3,0.366568915
PEHUI,2026,4,0.580808081
PEHUI,2026,5,1.001955034
PEHUI,2026,6,1.01010101
PEHUI,2026,7,1.001955034
PEHUI,2026,8,0.953079179
PEHUI,2026,9,1.01010101
PEHUI,2026,10,0.953079179
PEHUI,2026,11,0.606060606
PEHUI,2026,12,1.001955034
PEUCHEN,2026,1,0.24652045
PEUCHEN,2026,2,0.219737428
PEUCHEN,2026,3,0.156705356
PEUCHEN,2026,4,0.191945742
PEUCHEN,2026,5,0.472628379
PEUCHEN,2026,6,0.760319315
PEUCHEN,2026,7,0.77865918
PEUCHEN,2026,8,0.459752789
PEUCHEN,2026,9,0.637655763
PEUCHEN,2026,10,0.538576525
PEUCHEN,2026,11,0.394924714
PEUCHEN,2026,12,0.535122098
PICHILONCO,2026,1,0.963261649
PICHILONCO,2026,2,0.967261905
PICHILONCO,2026,3,0.963261649
PICHILONCO,2026,4,0.949074074
PICHILONCO,2026,5,0.537634409
PICHILONCO,2026,6,0.289351852
PICHILONCO,2026,7,0.63844086
PICHILONCO,2026,8,0.806451613
PICHILONCO,2026,9,0.949074074
PICHILONCO,2026,10,0.963261649
PICHILONCO,2026,11,0.949074074
PICHILONCO,2026,12,0.963261649
PICOIQUEN,2026,1,0.205813172
PICOIQUEN,2026,2,0.162760417
PICOIQUEN,2026,3,0.17921147
PICOIQUEN,2026,4,0.277054398
PICOIQUEN,2026,5,0.928259409
PICOIQUEN,2026,6,0.927372685
PICOIQUEN,2026,7,0.928259409
PICOIQUEN,2026,8,0.928259409
PICOIQUEN,2026,9,0.774016204
PICOIQUEN,2026,10,0.63844086
PICOIQUEN,2026,11,0.390625
PICOIQUEN,2026,12,0.345822133
PILMAIQUEN,2026,1,0.597601323
PILMAIQUEN,2026,2,0.487637363
PILMAIQUEN,2026,3,0.623104494
PILMAIQUEN,2026,4,0.470797721
PILMAIQUEN,2026,5,0.675144748
PILMAIQUEN,2026,6,0.999643875
PILMAIQUEN,2026,7,0.960849187
PILMAIQUEN,2026,8,0.957402812
PILMAIQUEN,2026,9,1
PILMAIQUEN,2026,10,0.788530466
PILMAIQUEN,2026,11,0.446581197
PILMAIQUEN,2026,12,0.901226909
PIUTEL,2026,1,0.149342891
PIUTEL,2026,2,0.055114638
PIUTEL,2026,3,0.024890482
PIUTEL,2026,4,0.154320988
PIUTEL,2026,5,0.448028674
PIUTEL,2026,6,0.360082305
PIUTEL,2026,7,0.672043011
PIUTEL,2026,8,0.597371565
PIUTEL,2026,9,0.462962963
PIUTEL,2026,10,0.348466746
PIUTEL,2026,11,0.257201646
PIUTEL,2026,12,0.423138192
PROVIDENCIA,2026,1,0.107526882
PROVIDENCIA,2026,2,0.078656463
PROVIDENCIA,2026,3,0.243855607
PROVIDENCIA,2026,4,0.626984127
PROVIDENCIA,2026,5,0.694124424
PROVIDENCIA,2026,6,0.863095238
PROVIDENCIA,2026,7,0.862135177
PROVIDENCIA,2026,8,0.862135177
PROVIDENCIA,2026,9,0.62797619
PROVIDENCIA,2026,10,0.138248848
PROVIDENCIA,2026,11,0.176587302
PROVIDENCIA,2026,12,0.197772657
PUCLARO,2026,1,0.820852535
PUCLARO,2026,2,0.783907313
PUCLARO,2026,3,0.75124808
PUCLARO,2026,4,0.657242063
PUCLARO,2026,5,0.609639017
PUCLARO,2026,6,0.510912698
PUCLARO,2026,7,0.388824885
PUCLARO,2026,8,0.51843318
PUCLARO,2026,9,0.597718254
PUCLARO,2026,10,0.600038402
PUCLARO,2026,11,0.714285714
PUCLARO,2026,12,0.763248848
PULELFU,2026,1,0.20609319
PULELFU,2026,2,0.128968254
PULELFU,2026,3,0.158303465
PULELFU,2026,4,0.354938272
PULELFU,2026,5,0.658602151
PULELFU,2026,6,0.703703704
PULELFU,2026,7,0.899044205
PULELFU,2026,8,0.666069295
PULELFU,2026,9,0.867283951
PULELFU,2026,10,0.537634409
PULELFU,2026,11,0.305555556
PULELFU,2026,12,1.0020908
PULLINQUE,2026,1,0.282414962
PULLINQUE,2026,2,0.22147721
PULLINQUE,2026,3,0.223578511
PULLINQUE,2026,4,0.252918288
PULLINQUE,2026,5,0.395119451
PULLINQUE,2026,6,0.687418936
PULLINQUE,2026,7,0.702637965
PULLINQUE,2026,8,0.701330488
PULLINQUE,2026,9,0.651210549
PULLINQUE,2026,10,0.564829923
PULLINQUE,2026,11,0.427745352
PULLINQUE,2026,12,0.493180202
PUNTILLA,2026,1,0.718056766
PUNTILLA,2026,2,0.76750858
PUNTILLA,2026,3,0.817955052
PUNTILLA,2026,4,0.820820821
PUNTILLA,2026,5,0.751961639
PUNTILLA,2026,6,0.800800801
PUNTILLA,2026,7,0.788288288
PUNTILLA,2026,8,0.548532403
PUNTILLA,2026,9,0.785785786
PUNTILLA,2026,10,0.731376538
PUNTILLA,2026,11,0.625625626
PUNTILLA,2026,12,0.625423811
PURISIMA,2026,1,0.192012289
PURISIMA,2026,2,0.212585034
PURISIMA,2026,3,0.064004096
PURISIMA,2026,4,0.330687831
PURISIMA,2026,5,0.672043011
PURISIMA,2026,6,0.992063492
PURISIMA,2026,7,0.960061444
PURISIMA,2026,8,0.960061444
PURISIMA,2026,9,0.529100529
PURISIMA,2026,10,0.672043011
PURISIMA,2026,11,0.992063492
PURISIMA,2026,12,0.960061444
QUELTEHUES,2026,1,0.875896057
QUELTEHUES,2026,2,0.893787202
QUELTEHUES,2026,3,0.893817204
QUELTEHUES,2026,4,0.852430556
QUELTEHUES,2026,5,0.692204301
QUELTEHUES,2026,6,0.016203704
QUELTEHUES,2026,7,0.396225358
QUELTEHUES,2026,8,0.302979391
QUELTEHUES,2026,9,0.655671296
QUELTEHUES,2026,10,0.692204301
QUELTEHUES,2026,11,0.719907407
QUELTEHUES,2026,12,0.703405018
QUILLAILEO,2026,1,0.161938075
QUILLAILEO,2026,2,0.143430866
QUILLAILEO,2026,3,0.161938075
QUILLAILEO,2026,4,0.401606426
QUILLAILEO,2026,5,0.939240834
QUILLAILEO,2026,6,0.970548862
QUILLAILEO,2026,7,0.939240834
QUILLAILEO,2026,8,0.939240834
QUILLAILEO,2026,9,0.970548862
QUILLAILEO,2026,10,0.939240834
QUILLAILEO,2026,11,0.970548862
QUILLAILEO,2026,12,0.939240834
QUILLECO,2026,1,0.513824885
QUILLECO,2026,2,0.340986395
QUILLECO,2026,3,0.362519201
QUILLECO,2026,4,0.444642857
QUILLECO,2026,5,0.888248848
QUILLECO,2026,6,0.917460317
QUILLECO,2026,7,1
QUILLECO,2026,8,1
QUILLECO,2026,9,1
QUILLECO,2026,10,1
QUILLECO,2026,11,1
QUILLECO,2026,12,1
RALCO,2026,1,0.072483248
RALCO,2026,2,0.169427191
RALCO,2026,3,0.195885928
RALCO,2026,4,0.290197262
RALCO,2026,5,0.618006857
RALCO,2026,6,0.994323671
RALCO,2026,7,0.9383084
RALCO,2026,8,0.999026025
RALCO,2026,9,0.872886473
RALCO,2026,10,0.342897772
RALCO,2026,11,0.289875201
RALCO,2026,12,0.442145863
RAPEL,2026,1,0.029390681
RAPEL,2026,2,0.029801587
RAPEL,2026,3,0.148602151
RAPEL,2026,4,0.215444444
RAPEL,2026,5,0.675268817
RAPEL,2026,6,0.732925926
RAPEL,2026,7,0.749964158
RAPEL,2026,8,0.522473118
RAPEL,2026,9,0.256703704
RAPEL,2026,10,0.345304659
RAPEL,2026,11,0.189074074
RAPEL,2026,12,0.326308244
RECA,2026,1,0.210013441
RECA,2026,2,0.316220238
RECA,2026,3,0.520833333
RECA,2026,4,0.677083333
RECA,2026,5,0.949260753
RECA,2026,6,0.989583333
RECA,2026,7,1.008064516
RECA,2026,8,1.008064516
RECA,2026,9,0.989583333
RECA,2026,10,0.856854839
RECA,2026,11,0.503472222
RECA,2026,12,0.31922043
RENAICO,2026,1,0.995140612
RENAICO,2026,2,0.992063492
RENAICO,2026,3,0.995140612
RENAICO,2026,4,0.99269943
RENAICO,2026,5,0.995140612
RENAICO,2026,6,0.99269943
RENAICO,2026,7,0.995140612
RENAICO,2026,8,0.288633857
RENAICO,2026,9,0.99269943
RENAICO,2026,10,0.995140612
RENAICO,2026,11,0.99269943
RENAICO,2026,12,0.995140612
RININAHUE,2026,1,0.955794504
RININAHUE,2026,2,0.958994709
RININAHUE,2026,3,0.955794504
RININAHUE,2026,4,0.956790123
RININAHUE,2026,5,0.955794504
RININAHUE,2026,6,0.956790123
RININAHUE,2026,7,0.955794504
RININAHUE,2026,8,0.955794504
RININAHUE,2026,9,0.956790123
RININAHUE,2026,10,0.955794504
RININAHUE,2026,11,0.956790123
RININAHUE,2026,12,0.955794504
RIO_COLORADO,2026,1,0.164548713
RIO_COLORADO,2026,2,0.120851371
RIO_COLORADO,2026,3,0.052134246
RIO_COLORADO,2026,4,0.202020202
RIO_COLORADO,2026,5,0.790159661
RIO_COLORADO,2026,6,0.816498316
RIO_COLORADO,2026,7,0.734767025
RIO_COLORADO,2026,8,0.510752688
RIO_COLORADO,2026,9,0.855218855
RIO_COLORADO,2026,10,0.927012056
RIO_COLORADO,2026,11,0.968013468
RIO_COLORADO,2026,12,0.96611274
RIO_HUASCO,2026,1,0.57716635
RIO_HUASCO,2026,2,0.746965453
RIO_HUASCO,2026,3,0.695762176
RIO_HUASCO,2026,4,0.522875817
RIO_HUASCO,2026,5,0.442757748
RIO_HUASCO,2026,6,0.392156863
RIO_HUASCO,2026,7,0.395319418
RIO_HUASCO,2026,8,0.450664137
RIO_HUASCO,2026,9,0.495642702
RIO_HUASCO,2026,10,0.521821632
RIO_HUASCO,2026,11,0.506535948
RIO_HUASCO,2026,12,0.527092557
RIO_TRUENO,2026,1,0.14831294
RIO_TRUENO,2026,2,0.046182266
RIO_TRUENO,2026,3,0
RIO_TRUENO,2026,4,0.474137931
RIO_TRUENO,2026,5,0.709121246
RIO_TRUENO,2026,6,0.962643678
RIO_TRUENO,2026,7,0.964034112
RIO_TRUENO,2026,8,0.964034112
RIO_TRUENO,2026,9,0.957854406
RIO_TRUENO,2026,10,0.774008157
RIO_TRUENO,2026,11,0.404693487
RIO_TRUENO,2026,12,0.709121246
ROBLERIA,2026,1,0.786290323
ROBLERIA,2026,2,0.78125
ROBLERIA,2026,3,0.574596774
ROBLERIA,2026,4,0.3125
ROBLERIA,2026,5,0.107526882
ROBLERIA,2026,6,0
ROBLERIA,2026,7,0
ROBLERIA,2026,8,0
ROBLERIA,2026,9,0.215277778
ROBLERIA,2026,10,0.517473118
ROBLERIA,2026,11,0.784722222
ROBLERIA,2026,12,0.786290323
RUCATAYO,2026,1,0.494134897
RUCATAYO,2026,2,0.403950216
RUCATAYO,2026,3,0.515395894
RUCATAYO,2026,4,0.389646465
RUCATAYO,2026,5,0.558406647
RUCATAYO,2026,6,0.826515152
RUCATAYO,2026,7,0.794721408
RUCATAYO,2026,8,0.791788856
RUCATAYO,2026,9,0.826767677
RUCATAYO,2026,10,0.65200391
RUCATAYO,2026,11,0.369191919
RUCATAYO,2026,12,0.745356794
RUCUE,2026,1,0.469375332
RUCUE,2026,2,0.31113202
RUCUE,2026,3,0.331199672
RUCUE,2026,4,0.406234429
RUCUE,2026,5,0.547805463
RUCUE,2026,6,0.716243149
RUCUE,2026,7,0.932798713
RUCUE,2026,8,0.932798713
RUCUE,2026,9,0.932828849
RUCUE,2026,10,0.932798713
RUCUE,2026,11,0.923019432
RUCUE,2026,12,0.932798713
SAN_ANDRES,2026,1,1
SAN_ANDRES,2026,2,1
SAN_ANDRES,2026,3,0.97311828
SAN_ANDRES,2026,4,0.405902778
SAN_ANDRES,2026,5,0.249327957
SAN_ANDRES,2026,6,0.205902778
SAN_ANDRES,2026,7,0.231182796
SAN_ANDRES,2026,8,0.179435484
SAN_ANDRES,2026,9,0.183680556
SAN_ANDRES,2026,10,0.282258065
SAN_ANDRES,2026,11,0.570138889
SAN_ANDRES,2026,12,1
SAN_CLEMENTE,2026,1,0.997067449
SAN_CLEMENTE,2026,2,0.952380952
SAN_CLEMENTE,2026,3,0.630498534
SAN_CLEMENTE,2026,4,0.424242424
SAN_CLEMENTE,2026,5,0.210166178
SAN_CLEMENTE,2026,6,0.146464646
SAN_CLEMENTE,2026,7,0.210166178
SAN_CLEMENTE,2026,8,0.210166178
SAN_CLEMENTE,2026,9,0.318181818
SAN_CLEMENTE,2026,10,0.740469208
SAN_CLEMENTE,2026,11,1
SAN_CLEMENTE,2026,12,0.997067449
SAN_IGNACIO,2026,1,0.224387694
SAN_IGNACIO,2026,2,0.161623677
SAN_IGNACIO,2026,3,0.428614098
SAN_IGNACIO,2026,4,0.68904321
SAN_IGNACIO,2026,5,0.853867981
SAN_IGNACIO,2026,6,1
SAN_IGNACIO,2026,7,0.999850657
SAN_IGNACIO,2026,8,0.741487455
SAN_IGNACIO,2026,9,0.866512346
SAN_IGNACIO,2026,10,0.999850657
SAN_IGNACIO,2026,11,1
SAN_IGNACIO,2026,12,0.999850657
SAN_PEDRO,2026,1,0
SAN_PEDRO,2026,2,0
SAN_PEDRO,2026,3,0
SAN_PEDRO,2026,4,0
SAN_PEDRO,2026,5,0
SAN_PEDRO,2026,6,0
SAN_PEDRO,2026,7,0
SAN_PEDRO,2026,8,0
SAN_PEDRO,2026,9,0
SAN_PEDRO,2026,10,0
SAN_PEDRO,2026,11,0
SAN_PEDRO,2026,12,0
SANTA_ELENA,2026,1,0.146627566
SANTA_ELENA,2026,2,0.091991342
SANTA_ELENA,2026,3,0
SANTA_ELENA,2026,4,0.535353535
SANTA_ELENA,2026,5,0.909090909
SANTA_ELENA,2026,6,0.919191919
SANTA_ELENA,2026,7,0.909090909
SANTA_ELENA,2026,8,0.850439883
SANTA_ELENA,2026,9,0.722222222
SANTA_ELENA,2026,10,0.400782014
SANTA_ELENA,2026,11,0.272727273
SANTA_ELENA,2026,12,0.635386119
SANTA_ISABEL,2026,1,0.617283951
SANTA_ISABEL,2026,2,0.617283951
SANTA_ISABEL,2026,3,0.617283951
SANTA_ISABEL,2026,4,0.637860082
SANTA_ISABEL,2026,5,0.945838311
SANTA_ISABEL,2026,6,0.925925926
SANTA_ISABEL,2026,7,0.945838311
SANTA_ISABEL,2026,8,0.945838311
SANTA_ISABEL,2026,9,0.771604938
SANTA_ISABEL,2026,10,0.617283951
SANTA_ISABEL,2026,11,0.637860082
SANTA_ISABEL,2026,12,0.617283951
SANTA_ROSA,2026,1,0.806451613
SANTA_ROSA,2026,2,0.773809524
SANTA_ROSA,2026,3,0.806451613
SANTA_ROSA,2026,4,0.833333333
SANTA_ROSA,2026,5,0.806451613
SANTA_ROSA,2026,6,0.833333333
SANTA_ROSA,2026,7,0.806451613
SANTA_ROSA,2026,8,0.806451613
SANTA_ROSA,2026,9,0.833333333
SANTA_ROSA,2026,10,0.806451613
SANTA_ROSA,2026,11,0.833333333
SANTA_ROSA,2026,12,0.806451613
SAUCEANDES,2026,1,0.748847926
SAUCEANDES,2026,2,0.680272109
SAUCEANDES,2026,3,0.547235023
SAUCEANDES,2026,4,0.396825397
SAUCEANDES,2026,5,0.364823349
SAUCEANDES,2026,6,0.615079365
SAUCEANDES,2026,7,0.633640553
SAUCEANDES,2026,8,0.720046083
SAUCEANDES,2026,9,0.734126984
SAUCEANDES,2026,10,0.720046083
SAUCEANDES,2026,11,0.704365079
SAUCEANDES,2026,12,0.8640553
SAUZAL,2026,1,0.872255824
SAUZAL,2026,2,0.870186942
SAUZAL,2026,3,0.789125504
SAUZAL,2026,4,0.519567419
SAUZAL,2026,5,0.458879368
SAUZAL,2026,6,0.745985243
SAUZAL,2026,7,0.668367776
SAUZAL,2026,8,0.637390793
SAUZAL,2026,9,0.87962963
SAUZAL,2026,10,0.867880544
SAUZAL,2026,11,0.948712384
SAUZAL,2026,12,0.9328097
SAUZALITO,2026,1,0.869175627
SAUZALITO,2026,2,0.865575397
SAUZALITO,2026,3,0.786290323
SAUZALITO,2026,4,0.518518519
SAUZALITO,2026,5,0.456989247
SAUZALITO,2026,6,0.849537037
SAUZALITO,2026,7,0.769489247
SAUZALITO,2026,8,0.635080645
SAUZALITO,2026,9,0.877314815
SAUZALITO,2026,10,0.863575269
SAUZALITO,2026,11,0.944444444
SAUZALITO,2026,12,0.929659498
TRAILELFU,2026,1,0.38172043
TRAILELFU,2026,2,0.083333333
TRAILELFU,2026,3,0.521505376
TRAILELFU,2026,4,0.477777778
TRAILELFU,2026,5,0.827956989
TRAILELFU,2026,6,1.011111111
TRAILELFU,2026,7,0.827956989
TRAILELFU,2026,8,0.779569892
TRAILELFU,2026,9,0.488888889
TRAILELFU,2026,10,0.370967742
TRAILELFU,2026,11,0.25
TRAILELFU,2026,12,0.220430108
TRANQUIL,2026,1,0.194660734
TRANQUIL,2026,2,0.153940887
TRANQUIL,2026,3,0.157582499
TRANQUIL,2026,4,0.996168582
TRANQUIL,2026,5,1.001112347
TRANQUIL,2026,6,0.996168582
TRANQUIL,2026,7,1.001112347
TRANQUIL,2026,8,1.001112347
TRANQUIL,2026,9,0.996168582
TRANQUIL,2026,10,0.936225436
TRANQUIL,2026,11,0.488505747
TRANQUIL,2026,12,1.001112347
TRUFUL,2026,1,0.980392157
TRUFUL,2026,2,0.99789916
TRUFUL,2026,3,1.01201771
TRUFUL,2026,4,0.947712418
TRUFUL,2026,5,0.901328273
TRUFUL,2026,6,0.620915033
TRUFUL,2026,7,1.01201771
TRUFUL,2026,8,0.980392157
TRUFUL,2026,9,1.013071895
TRUFUL,2026,10,1.01201771
TRUFUL,2026,11,1.013071895
TRUFUL,2026,12,1.01201771
VOLCAN,2026,1,0.798771121
VOLCAN,2026,2,0.816326531
VOLCAN,2026,3,0.814132104
VOLCAN,2026,4,0.777777778
VOLCAN,2026,5,0.63172043
VOLCAN,2026,6,0.013888889
VOLCAN,2026,7,0.360983103
VOLCAN,2026,8,0.276497696
VOLCAN,2026,9,0.597222222
VOLCAN,2026,10,0.63172043
VOLCAN,2026,11,0.656746032
VOLCAN,2026,12,0.642281106
ABANICO,2027,1,0.179277356
ABANICO,2027,2,0.174194678
ABANICO,2027,3,0.076889627
ABANICO,2027,4,0.491830065
ABANICO,2027,5,0.269805503
ABANICO,2027,6,0.202001634
ABANICO,2027,7,0.212484187
ABANICO,2027,8,0.590014231
ABANICO,2027,9,0.656760621
ABANICO,2027,10,0.7537753
ABANICO,2027,11,0.730800654
ABANICO,2027,12,0.752194023
ALFALFAL,2027,1,0.999909387
ALFALFAL,2027,2,1.00003344
ALFALFAL,2027,3,0.764165761
ALFALFAL,2027,4,0.440543071
ALFALFAL,2027,5,0.477226048
ALFALFAL,2027,6,0.172830836
ALFALFAL,2027,7,0.19262716
ALFALFAL,2027,8,0.326960251
ALFALFAL,2027,9,0.213483146
ALFALFAL,2027,10,0.246919174
ALFALFAL,2027,11,0.647393883
ALFALFAL,2027,12,0.714102332
ALFALFAL_2,2027,1,0.337752525
ALFALFAL_2,2027,2,0.596929113
ALFALFAL_2,2027,3,0.81744868
ALFALFAL_2,2027,4,0.775410354
ALFALFAL_2,2027,5,0.370132779
ALFALFAL_2,2027,6,0.220643939
ALFALFAL_2,2027,7,0.216428397
ALFALFAL_2,2027,8,0.220857771
ALFALFAL_2,2027,9,0.227220118
ALFALFAL_2,2027,10,0.225338058
ALFALFAL_2,2027,11,0.272411616
ALFALFAL_2,2027,12,0.403174894
ALLIPEN,2027,1,0.976601828
ALLIPEN,2027,2,0.980916711
ALLIPEN,2027,3,0.976601828
ALLIPEN,2027,4,0.983146067
ALLIPEN,2027,5,0.996737949
ALLIPEN,2027,6,0.998751561
ALLIPEN,2027,7,0.996737949
ALLIPEN,2027,8,0.996737949
ALLIPEN,2027,9,0.998751561
ALLIPEN,2027,10,0.775240627
ALLIPEN,2027,11,0.983146067
ALLIPEN,2027,12,0.976601828
ALTO_HOSPICIO,2027,1,0.708699902
ALTO_HOSPICIO,2027,2,0.730519481
ALTO_HOSPICIO,2027,3,0.708699902
ALTO_HOSPICIO,2027,4,0.732323232
ALTO_HOSPICIO,2027,5,0.708699902
ALTO_HOSPICIO,2027,6,0.732323232
ALTO_HOSPICIO,2027,7,0.708699902
ALTO_HOSPICIO,2027,8,0.708699902
ALTO_HOSPICIO,2027,9,0.732323232
ALTO_HOSPICIO,2027,10,0.708699902
ALTO_HOSPICIO,2027,11,0.732323232
ALTO_HOSPICIO,2027,12,0.708699902
ALTO_RENAICO,2027,1,0.860215054
ALTO_RENAICO,2027,2,0.873015873
ALTO_RENAICO,2027,3,0.860215054
ALTO_RENAICO,2027,4,0.87962963
ALTO_RENAICO,2027,5,0.860215054
ALTO_RENAICO,2027,6,0.87962963
ALTO_RENAICO,2027,7,0.860215054
ALTO_RENAICO,2027,8,0.286738351
ALTO_RENAICO,2027,9,0.87962963
ALTO_RENAICO,2027,10,0.860215054
ALTO_RENAICO,2027,11,0.87962963
ALTO_RENAICO,2027,12,0.860215054
ANCOA,2027,1,0.644350129
ANCOA,2027,2,0.444811077
ANCOA,2027,3,0.444830546
ANCOA,2027,4,0.365022713
ANCOA,2027,5,0.402309979
ANCOA,2027,6,0.429239671
ANCOA,2027,7,0.263300433
ANCOA,2027,8,0.182620383
ANCOA,2027,9,0.456278391
ANCOA,2027,10,0.757193172
ANCOA,2027,11,0.841580143
ANCOA,2027,12,0.849321066
ANGOSTURA,2027,1,0.161348436
ANGOSTURA,2027,2,0.153313333
ANGOSTURA,2027,3,0.192480756
ANGOSTURA,2027,4,0.34267552
ANGOSTURA,2027,5,0.990920985
ANGOSTURA,2027,6,0.888108229
ANGOSTURA,2027,7,0.955015043
ANGOSTURA,2027,8,0.821395126
ANGOSTURA,2027,9,0.830073434
ANGOSTURA,2027,10,0.423939177
ANGOSTURA,2027,11,0.325303685
ANGOSTURA,2027,12,0.429958092
ANTUCO,2027,1,0.478116599
ANTUCO,2027,2,0.364257813
ANTUCO,2027,3,0.373655914
ANTUCO,2027,4,0.404947917
ANTUCO,2027,5,0.564516129
ANTUCO,2027,6,0.5
ANTUCO,2027,7,0.5
ANTUCO,2027,8,0.600050403
ANTUCO,2027,9,0.767447917
ANTUCO,2027,10,0.767431116
ANTUCO,2027,11,0.767404514
ANTUCO,2027,12,0.767431116
AUX_DEL_MAIPO,2027,1,0.632511069
AUX_DEL_MAIPO,2027,2,0.656512605
AUX_DEL_MAIPO,2027,3,0.632511069
AUX_DEL_MAIPO,2027,4,0.566448802
AUX_DEL_MAIPO,2027,5,0.506008855
AUX_DEL_MAIPO,2027,6,0.604575163
AUX_DEL_MAIPO,2027,7,0.611427367
AUX_DEL_MAIPO,2027,8,0.59561459
AUX_DEL_MAIPO,2027,9,0.626361656
AUX_DEL_MAIPO,2027,10,0.632511069
AUX_DEL_MAIPO,2027,11,0.63453159
AUX_DEL_MAIPO,2027,12,0.648323846
BIFURCADA,2027,1,0.840053763
BIFURCADA,2027,2,0.868055556
BIFURCADA,2027,3,0.840053763
BIFURCADA,2027,4,0.810185185
BIFURCADA,2027,5,0.840053763
BIFURCADA,2027,6,0.347222222
BIFURCADA,2027,7,0.840053763
BIFURCADA,2027,8,0.840053763
BIFURCADA,2027,9,0.810185185
BIFURCADA,2027,10,0.840053763
BIFURCADA,2027,11,0.810185185
BIFURCADA,2027,12,0.840053763
BLANCO,2027,1,0.929541596
BLANCO,2027,2,0.789473684
BLANCO,2027,3,0.52065648
BLANCO,2027,4,0.347465887
BLANCO,2027,5,0.329654782
BLANCO,2027,6,0.289961014
BLANCO,2027,7,0.365968685
BLANCO,2027,8,0.309847199
BLANCO,2027,9,0.580409357
BLANCO,2027,10,0.692793812
BLANCO,2027,11,0.929824561
BLANCO,2027,12,0.929541596
BOQUIAMARGO,2027,1,0.195503421
BOQUIAMARGO,2027,2,0.135281385
BOQUIAMARGO,2027,3,0.073313783
BOQUIAMARGO,2027,4,0.202020202
BOQUIAMARGO,2027,5,0.757575758
BOQUIAMARGO,2027,6,0.808080808
BOQUIAMARGO,2027,7,0.708699902
BOQUIAMARGO,2027,8,0.513196481
BOQUIAMARGO,2027,9,0.833333333
BOQUIAMARGO,2027,10,0.879765396
BOQUIAMARGO,2027,11,0.909090909
BOQUIAMARGO,2027,12,0.89198436
BUREO,2027,1,0.146627566
BUREO,2027,2,0.121753247
BUREO,2027,3,0.097751711
BUREO,2027,4,0.23989899
BUREO,2027,5,0.98973607
BUREO,2027,6,0.997474747
BUREO,2027,7,0.98973607
BUREO,2027,8,0.598729228
BUREO,2027,9,0.845959596
BUREO,2027,10,0.623167155
BUREO,2027,11,0.555555556
BUREO,2027,12,0.439882698
CALIBORO,2027,1,0.886101155
